Date,City,Region,Category,SubCategory,Sales,Quantity,Profit
11/27/2015,Pembroke Pines,South,Technology,Accessories,83.976,3,-1.0497
12-03-2015,Philadelphia,East,Technology,Machines,482.34,4,-337.638
12-03-2015,Philadelphia,East,Furniture,Furnishings,2.96,1,0.777
11/24/2014,Cincinnati,East,Office Supplies,Art,2.624,1,0.4264
12-11-2017,New York City,East,Office Supplies,Binders,23.36,4,7.884
12-11-2017,New York City,East,Technology,Accessories,39.98,2,13.5932
9/21/2014,Des Moines,West,Technology,Phones,246.384,2,27.7182
9/21/2014,Des Moines,West,Technology,Copiers,1799.97,3,701.9883
06-07-2014,Peoria,Central,Office Supplies,Binders,12.462,3,-20.5623
6/30/2017,Las Vegas,West,Office Supplies,Binders,75.792,3,25.5798
10/17/2017,Warwick,East,Office Supplies,Storage,49.96,2,9.4924
10/17/2017,Warwick,East,Office Supplies,Paper,12.96,2,6.2208
10/31/2015,Jackson,Central,Office Supplies,Supplies,70.12,4,21.036
09-08-2016,Houston,Central,Office Supplies,Storage,35.952,3,3.5952
09-08-2016,Houston,Central,Furniture,Bookcases,2396.2656,4,-317.1528
09-08-2016,Houston,Central,Office Supplies,Storage,131.136,4,-32.784
09-08-2016,Houston,Central,Technology,Accessories,57.584,2,0.7198
12/24/2014,Miami,South,Office Supplies,Paper,9.568,2,3.4684
4/16/2014,Wilmington,South,Office Supplies,Art,39.072,6,9.768
12/24/2017,New York City,East,Office Supplies,Appliances,35.91,3,9.6957
12-08-2017,San Francisco,West,Technology,Accessories,179.95,5,37.7895
12-08-2017,San Francisco,West,Technology,Copiers,1199.976,3,434.9913
12-08-2017,San Francisco,West,Office Supplies,Paper,27.15,5,13.3035
12-08-2017,San Francisco,West,Furniture,Tables,1004.024,7,-112.9527
12-08-2017,San Francisco,West,Office Supplies,Paper,9.68,1,4.6464
12-08-2017,San Francisco,West,Office Supplies,Labels,28.35,9,13.608
12-08-2017,San Francisco,West,Office Supplies,Paper,55.98,1,27.4302
12-08-2017,San Francisco,West,Furniture,Bookcases,1336.829,13,31.4548
12-08-2017,San Francisco,West,Furniture,Chairs,113.568,2,-18.4548
11-03-2017,Seattle,West,Office Supplies,Paper,139.86,7,65.7342
11-03-2017,Seattle,West,Furniture,Chairs,307.136,4,26.8744
6/24/2017,Huntington Beach,West,Office Supplies,Art,95.92,8,25.8984
4/14/2016,Los Angeles,West,Furniture,Chairs,383.8,5,38.38
11-06-2017,Richmond,South,Office Supplies,Paper,5.78,1,2.8322
03-04-2017,Los Angeles,West,Office Supplies,Art,9.32,4,2.7028
03-04-2017,Los Angeles,West,Office Supplies,Envelopes,15.25,1,7.015
6/22/2014,Louisville,West,Technology,Accessories,196.752,6,56.5662
10/19/2017,Lawrence,East,Furniture,Furnishings,56.56,4,14.7056
10/19/2017,Lawrence,East,Office Supplies,Storage,32.7,3,8.502
8/21/2017,Jackson,South,Furniture,Chairs,866.4,4,225.264
11/23/2017,Canton,Central,Furniture,Furnishings,28.4,2,11.076
11/23/2017,Canton,Central,Office Supplies,Binders,287.92,8,138.2016
09-12-2014,New Rochelle,East,Technology,Machines,69.99,1,30.0957
10-01-2017,San Antonio,Central,Office Supplies,Art,6.672,6,0.5004
4/15/2016,Gastonia,South,Office Supplies,Binders,189.588,2,-145.3508
4/15/2016,Gastonia,South,Technology,Accessories,408.744,7,76.6395
4/15/2016,Gastonia,South,Technology,Accessories,291.96,5,54.7425
4/15/2016,Gastonia,South,Office Supplies,Storage,4.768,2,-0.7748
06-06-2016,Lowell,East,Office Supplies,Storage,714.3,5,207.147
12/19/2014,Jacksonville,South,Office Supplies,Binders,4.812,2,-3.6892
12/19/2014,Jacksonville,South,Technology,Accessories,247.8,5,-18.585
06-12-2016,Chicago,Central,Technology,Machines,1007.979,3,43.1991
06-12-2016,Chicago,Central,Office Supplies,Paper,313.488,7,113.6394
9/15/2017,Houston,Central,Office Supplies,Paper,31.872,8,11.5536
1/20/2017,New York City,East,Furniture,Chairs,207.846,3,2.3094
09-05-2016,Detroit,Central,Furniture,Furnishings,12.22,1,3.666
09-05-2016,Detroit,Central,Office Supplies,Storage,194.94,3,23.3928
09-05-2016,Detroit,Central,Office Supplies,Storage,70.95,3,20.5755
09-05-2016,Detroit,Central,Office Supplies,Paper,91.36,4,42.0256
09-05-2016,Detroit,Central,Furniture,Chairs,242.94,3,29.1528
09-05-2016,Detroit,Central,Office Supplies,Labels,22.05,7,10.584
3/20/2017,Columbus,Central,Furniture,Furnishings,2.91,1,1.3677
04-01-2016,Auburn,East,Office Supplies,Art,59.52,3,15.4752
04-01-2016,Auburn,East,Office Supplies,Storage,161.94,3,9.7164
04-01-2016,Auburn,East,Office Supplies,Art,263.88,6,71.2476
04-01-2016,Auburn,East,Office Supplies,Art,30.48,3,7.9248
04-01-2016,Auburn,East,Office Supplies,Art,9.84,3,2.8536
04-01-2016,Auburn,East,Technology,Phones,35.12,4,9.1312
10/20/2017,Akron,East,Furniture,Tables,284.364,2,-75.8304
10/20/2017,Akron,East,Office Supplies,Storage,665.408,2,66.5408
12/13/2016,Norman,Central,Technology,Accessories,63.88,4,24.9132
02-12-2014,Concord,West,Furniture,Chairs,129.568,2,-24.294
9/26/2016,Decatur,Central,Furniture,Chairs,747.558,3,-96.1146
9/26/2016,Decatur,Central,Office Supplies,Envelopes,8.928,2,3.348
12/15/2015,Seattle,West,Office Supplies,Appliances,103.92,4,36.372
12/15/2015,Seattle,West,Technology,Accessories,899.91,9,377.9622
12/15/2015,Seattle,West,Office Supplies,Binders,51.312,3,18.6006
4/22/2016,Phoenix,West,Furniture,Furnishings,23.56,5,7.068
4/22/2016,Phoenix,West,Furniture,Tables,1272.63,6,-814.4832
4/22/2016,Phoenix,West,Office Supplies,Binders,28.485,5,-20.889
4/22/2016,Phoenix,West,Office Supplies,Supplies,185.376,2,-34.758
4/22/2016,Phoenix,West,Office Supplies,Appliances,78.272,2,5.8704
1/17/2015,Park Ridge,Central,Furniture,Furnishings,254.744,7,-312.0614
3/31/2017,Amarillo,Central,Furniture,Bookcases,205.3328,2,-36.2352
12/16/2016,Chicago,Central,Office Supplies,Binders,4.788,3,-7.9002
12/20/2015,Lindenhurst,East,Office Supplies,Paper,55.48,1,26.6304
11-09-2014,San Francisco,West,Office Supplies,Storage,340.92,3,3.4092
11-09-2014,San Francisco,West,Furniture,Bookcases,222.666,2,10.4784
11-09-2014,San Francisco,West,Technology,Phones,703.968,4,87.996
11-09-2014,San Francisco,West,Office Supplies,Storage,92.52,6,24.9804
11-09-2014,San Francisco,West,Office Supplies,Paper,62.65,7,28.819
11-09-2014,San Francisco,West,Office Supplies,Paper,94.85,5,45.528
07-12-2016,Los Angeles,West,Technology,Phones,95.76,6,7.182
10/27/2016,Troy,East,Furniture,Furnishings,40.2,3,19.296
6/26/2016,New York City,East,Office Supplies,Art,14.7,5,6.615
6/26/2016,New York City,East,Office Supplies,Storage,704.25,5,84.51
10-06-2014,San Diego,West,Technology,Accessories,9.09,3,1.9089
7/22/2014,New York City,East,Office Supplies,Art,5.96,2,1.6688
7/22/2014,New York City,East,Technology,Accessories,159.98,2,57.5928
06-10-2017,Los Angeles,West,Office Supplies,Labels,29.6,2,14.8
06-10-2017,Los Angeles,West,Furniture,Bookcases,514.165,5,-30.245
06-10-2017,Los Angeles,West,Technology,Phones,279.96,5,17.4975
10/29/2014,Chicago,Central,Technology,Phones,2735.952,6,341.994
06-09-2014,Huntsville,Central,Technology,Phones,7.992,1,0.5994
06-09-2014,Huntsville,Central,Technology,Accessories,63.984,2,10.3974
06-09-2014,Huntsville,Central,Office Supplies,Art,70.368,2,6.1572
9/14/2014,Rochester,East,Office Supplies,Storage,449.15,5,8.983
9/14/2014,Rochester,East,Office Supplies,Envelopes,11.07,3,5.0922
05-09-2016,Seattle,West,Technology,Accessories,93.98,2,13.1572
3/18/2016,Memphis,South,Furniture,Tables,189.882,3,-94.941
12/27/2015,Fayetteville,South,Office Supplies,Envelopes,105.42,2,51.6558
7/25/2016,Costa Mesa,West,Office Supplies,Binders,119.616,8,40.3704
7/25/2016,Costa Mesa,West,Furniture,Furnishings,255.76,4,81.8432
7/25/2016,Costa Mesa,West,Furniture,Chairs,241.568,2,18.1176
7/25/2016,Costa Mesa,West,Furniture,Furnishings,69.3,9,22.869
5/30/2016,Parker,West,Office Supplies,Binders,22.62,2,-15.08
5/30/2016,Parker,West,Office Supplies,Binders,14.952,2,-11.9616
5/30/2016,Parker,West,Furniture,Chairs,801.568,2,50.098
5/30/2016,Parker,West,Office Supplies,Binders,2.376,3,-1.9008
5/30/2016,Parker,West,Office Supplies,Paper,32.792,1,11.8871
11-12-2017,New York City,East,Office Supplies,Binders,15.92,5,5.373
3/16/2015,Atlanta,South,Office Supplies,Art,2.74,1,0.7398
3/16/2015,Atlanta,South,Office Supplies,Art,8.34,3,2.1684
3/16/2015,Atlanta,South,Office Supplies,Storage,46.74,3,11.685
3/16/2015,Atlanta,South,Office Supplies,Binders,6354.95,5,3177.475
11/26/2017,Gladstone,Central,Furniture,Furnishings,126.3,3,40.416
11/26/2017,Gladstone,Central,Technology,Accessories,38.04,2,12.1728
10/20/2016,Newark,East,Office Supplies,Art,7.152,3,0.7152
12/21/2017,Los Angeles,West,Office Supplies,Art,6.63,3,1.7901
12/21/2017,Los Angeles,West,Office Supplies,Art,5.88,2,1.7052
1/22/2017,Great Falls,West,Technology,Copiers,2999.95,5,1379.977
1/22/2017,Great Falls,West,Office Supplies,Storage,51.45,3,13.8915
1/22/2017,Great Falls,West,Office Supplies,Paper,11.96,2,5.382
1/22/2017,Great Falls,West,Office Supplies,Storage,1126.02,3,56.301
3/22/2015,Houston,Central,Technology,Accessories,18.392,1,5.2877
3/22/2015,Houston,Central,Office Supplies,Storage,129.568,2,-25.9136
3/22/2015,Houston,Central,Office Supplies,Binders,14.112,9,-21.168
1/23/2017,Detroit,Central,Furniture,Tables,210.98,2,21.098
5/21/2016,Los Angeles,West,Technology,Phones,55.176,3,-12.4146
5/21/2016,Los Angeles,West,Technology,Accessories,66.26,2,27.1666
12/26/2015,Lawrence,East,Office Supplies,Fasteners,22.2,5,10.434
10/21/2017,Lakeland,South,Furniture,Chairs,683.952,3,42.747
10/21/2017,Lakeland,South,Furniture,Furnishings,45.696,3,5.1408
09-03-2015,Philadelphia,East,Office Supplies,Storage,36.336,3,-7.2672
09-03-2015,Philadelphia,East,Office Supplies,Supplies,666.248,1,-149.9058
09-03-2015,Philadelphia,East,Office Supplies,Envelopes,52.512,6,19.692
11-07-2015,Los Angeles,West,Furniture,Chairs,190.72,1,11.92
09-07-2017,Los Angeles,West,Furniture,Furnishings,47.94,3,2.397
5/29/2016,Montgomery,South,Technology,Phones,979.95,5,274.386
5/29/2016,Montgomery,South,Office Supplies,Binders,22.75,5,11.375
07-10-2016,Mesa,West,Office Supplies,Storage,16.768,2,1.4672
09-03-2017,Chicago,Central,Office Supplies,Binders,42.616,7,-68.1856
12-03-2015,New York City,East,Office Supplies,Binders,10.752,4,3.36
12-07-2015,Henderson,South,Office Supplies,Appliances,152.94,3,41.2938
12-07-2015,Henderson,South,Furniture,Chairs,283.92,4,70.98
02-01-2014,Green Bay,Central,Technology,Accessories,468.9,6,206.316
7/14/2016,Tucson,West,Technology,Phones,380.864,8,38.0864
12/18/2015,Springfield,East,Office Supplies,Storage,646.776,9,-145.5246
05-11-2014,Fort Worth,Central,Technology,Accessories,58.112,2,7.264
05-11-2014,Fort Worth,Central,Technology,Phones,100.792,1,6.2995
05-11-2014,Fort Worth,Central,Furniture,Furnishings,66.112,4,-84.2928
11/19/2017,New York City,East,Office Supplies,Binders,41.28,6,13.932
11/19/2017,New York City,East,Office Supplies,Paper,13.36,2,6.4128
11/15/2015,Chicago,Central,Office Supplies,Storage,250.272,9,15.642
11/15/2015,Chicago,Central,Office Supplies,Binders,11.364,3,-17.046
11/15/2015,Chicago,Central,Office Supplies,Supplies,8.72,5,-1.744
4/15/2016,San Francisco,West,Furniture,Chairs,1121.568,2,0
09-11-2017,Jacksonville,South,Furniture,Furnishings,34.504,1,6.0382
11/24/2017,Houston,Central,Office Supplies,Fasteners,10.824,3,2.5707
6/29/2017,Anaheim,West,Office Supplies,Storage,1295.78,2,310.9872
03-03-2014,Wilmington,South,Office Supplies,Art,19.456,4,3.4048
06-10-2016,Los Angeles,West,Office Supplies,Labels,20.7,2,9.936
06-10-2016,Los Angeles,West,Furniture,Tables,1335.68,4,-217.048
06-10-2016,Los Angeles,West,Office Supplies,Paper,32.4,5,15.552
11/20/2017,San Francisco,West,Furniture,Furnishings,42.6,3,16.614
11/20/2017,San Francisco,West,Office Supplies,Binders,84.056,7,27.3182
9/14/2014,Tampa,South,Office Supplies,Appliances,13,5,1.3
9/14/2014,Tampa,South,Furniture,Furnishings,13.128,3,3.7743
12-07-2015,Seattle,West,Office Supplies,Fasteners,3.96,2,0
12-07-2015,Seattle,West,Office Supplies,Labels,2.61,1,1.2006
12-07-2017,Los Angeles,West,Technology,Phones,374.376,3,46.797
10-01-2017,Seattle,West,Office Supplies,Paper,91.84,8,45.0016
10-01-2017,Seattle,West,Office Supplies,Binders,81.088,7,27.3672
10-01-2017,Seattle,West,Office Supplies,Paper,19.44,3,9.3312
10-01-2017,Seattle,West,Furniture,Chairs,451.152,3,0
12/28/2017,New York City,East,Office Supplies,Labels,72.45,7,34.776
12/28/2017,New York City,East,Office Supplies,Fasteners,13.96,4,6.4216
12/28/2017,New York City,East,Office Supplies,Binders,33.264,7,11.2266
12/28/2017,New York City,East,Technology,Phones,14.85,3,4.0095
11-03-2016,Marysville,West,Office Supplies,Art,8.82,3,2.3814
9/18/2015,Long Beach,West,Office Supplies,Paper,160.72,14,78.7528
9/18/2015,Long Beach,West,Office Supplies,Paper,19.92,4,9.7608
9/18/2015,Long Beach,West,Office Supplies,Supplies,7.3,2,2.19
7/20/2017,Chicago,Central,Office Supplies,Storage,69.712,2,8.714
7/20/2017,Chicago,Central,Furniture,Furnishings,8.792,1,-5.7148
09-10-2015,Los Angeles,West,Office Supplies,Supplies,51.52,4,1.5456
12-01-2017,Denver,West,Technology,Phones,470.376,3,52.9173
12-01-2017,Denver,West,Technology,Phones,105.584,2,9.2386
12-01-2017,Denver,West,Office Supplies,Appliances,31.152,3,3.5046
12-01-2017,Denver,West,Office Supplies,Binders,6.783,7,-4.7481
12-01-2017,Denver,West,Technology,Phones,406.368,4,30.4776
07-03-2015,Richmond,South,Furniture,Chairs,70.98,1,4.9686
07-03-2015,Richmond,South,Office Supplies,Labels,294.93,3,144.5157
3/20/2016,Salem,West,Technology,Phones,84.784,2,-20.1362
3/20/2016,Salem,West,Office Supplies,Paper,20.736,4,7.2576
3/20/2016,Salem,West,Office Supplies,Binders,16.821,3,-12.8961
3/20/2016,Salem,West,Office Supplies,Paper,10.368,2,3.6288
01-09-2014,Laredo,Central,Office Supplies,Art,9.344,2,1.168
01-09-2014,Laredo,Central,Technology,Accessories,31.2,3,9.75
08-08-2014,San Diego,West,Office Supplies,Appliances,76.12,2,22.0748
08-08-2014,San Diego,West,Technology,Copiers,1199.976,3,434.9913
08-08-2014,San Diego,West,Technology,Phones,445.96,5,55.745
08-08-2014,San Diego,West,Furniture,Furnishings,327.76,8,91.7728
7/14/2016,Philadelphia,East,Office Supplies,Supplies,11.632,2,1.0178
7/16/2016,Philadelphia,East,Technology,Phones,143.982,3,-28.7964
7/16/2016,Philadelphia,East,Technology,Phones,494.376,4,-115.3544
7/16/2016,Philadelphia,East,Office Supplies,Supplies,5.84,2,0.73
3/15/2014,Tampa,South,Office Supplies,Storage,142.776,1,17.847
3/15/2014,Tampa,South,Furniture,Furnishings,45.696,3,5.1408
3/15/2014,Tampa,South,Office Supplies,Binders,7.218,3,-5.5338
3/15/2014,Tampa,South,Office Supplies,Binders,43.188,4,-31.6712
3/15/2014,Tampa,South,Office Supplies,Paper,131.904,3,47.8152
5/23/2014,Philadelphia,East,Office Supplies,Binders,3.282,2,-2.6256
5/23/2014,Philadelphia,East,Office Supplies,Art,21.168,9,2.3814
5/23/2014,Philadelphia,East,Technology,Phones,55.188,2,-10.1178
4/28/2016,Dallas,Central,Technology,Phones,369.576,3,41.5773
4/28/2016,Dallas,Central,Office Supplies,Labels,15.712,4,5.6956
09-11-2016,Philadelphia,East,Office Supplies,Paper,8.448,2,2.64
09-11-2016,Philadelphia,East,Technology,Phones,728.946,9,-157.9383
11/14/2017,Grove City,East,Technology,Phones,119.94,10,15.992
11/14/2017,Grove City,East,Office Supplies,Binders,3.648,2,-2.7968
8/18/2017,New York City,East,Furniture,Furnishings,40.48,2,15.7872
8/18/2017,New York City,East,Furniture,Furnishings,9.94,2,3.0814
8/18/2017,New York City,East,Office Supplies,Binders,107.424,9,33.57
8/18/2017,New York City,East,Technology,Phones,37.91,1,10.9939
8/18/2017,New York City,East,Furniture,Furnishings,88.02,3,27.2862
12/26/2014,Chicago,Central,Office Supplies,Binders,8.69,5,-14.773
11/29/2015,Dearborn,Central,Furniture,Chairs,301.96,2,87.5684
11/29/2015,Dearborn,Central,Office Supplies,Appliances,555.21,5,178.901
11/29/2015,Dearborn,Central,Office Supplies,Storage,523.48,4,130.87
11/29/2015,Dearborn,Central,Office Supplies,Art,161.82,9,46.9278
9/15/2017,New York City,East,Furniture,Furnishings,35.56,7,12.0904
5/19/2017,Seattle,West,Office Supplies,Appliances,97.16,2,28.1764
12/17/2017,San Francisco,West,Office Supplies,Binders,15.24,5,5.1435
12/17/2017,San Francisco,West,Office Supplies,Paper,13.23,3,6.0858
12-11-2016,Aurora,West,Office Supplies,Storage,243.384,3,-51.7191
12-11-2016,Aurora,West,Technology,Accessories,119.8,5,29.95
12-11-2016,Aurora,West,Technology,Phones,300.768,4,30.0768
9/24/2017,Miami,South,Technology,Accessories,17.88,3,2.4585
9/24/2017,Miami,South,Office Supplies,Labels,235.944,3,85.5297
10-04-2015,Warner Robins,South,Furniture,Chairs,392.94,3,43.2234
8/15/2016,Aurora,West,Office Supplies,Binders,18.882,3,-13.8468
8/15/2016,Aurora,West,Office Supplies,Appliances,122.328,3,12.2328
5/20/2016,Vallejo,West,Furniture,Furnishings,1049.2,5,272.792
5/20/2016,Vallejo,West,Office Supplies,Binders,15.424,4,5.0128
12/18/2016,Minneapolis,Central,Furniture,Furnishings,18.84,3,6.0288
7/30/2017,Mission Viejo,West,Office Supplies,Storage,330.4,2,85.904
7/30/2017,Mission Viejo,West,Office Supplies,Labels,26.25,7,12.6
06-10-2017,Rochester Hills,Central,Technology,Accessories,132.52,4,54.3332
7/21/2017,Plainfield,East,Office Supplies,Paper,6.48,1,3.1752
12/30/2017,Columbus,Central,Office Supplies,Appliances,209.3,2,56.511
04-01-2016,Sierra Vista,West,Office Supplies,Fasteners,31.56,5,9.8625
04-01-2016,Sierra Vista,West,Office Supplies,Appliances,30.144,2,3.0144
12-11-2016,Vancouver,West,Furniture,Furnishings,14.8,4,6.068
12-11-2016,Vancouver,West,Technology,Phones,302.376,3,22.6782
12-11-2016,Vancouver,West,Technology,Accessories,316,4,31.6
10/23/2016,New York City,East,Office Supplies,Paper,379.4,10,178.318
6/19/2017,New York City,East,Office Supplies,Paper,97.82,2,45.9754
6/19/2017,New York City,East,Technology,Accessories,103.12,8,10.312
8/22/2016,Columbus,East,Office Supplies,Appliances,113.552,2,8.5164
8/22/2016,Columbus,East,Office Supplies,Binders,3.318,2,-2.6544
8/22/2016,Columbus,East,Office Supplies,Envelopes,134.288,2,45.3222
9/19/2016,Aurora,Central,Furniture,Chairs,701.372,2,-50.098
9/19/2016,Aurora,Central,Office Supplies,Binders,2.308,2,-3.462
8/24/2015,Arlington,Central,Office Supplies,Storage,999.432,7,124.929
8/24/2015,Arlington,Central,Office Supplies,Storage,724.08,14,-135.765
8/24/2015,Arlington,Central,Furniture,Tables,918.785,5,-118.1295
8/24/2015,Arlington,Central,Office Supplies,Binders,2.724,3,-4.2222
3/26/2016,New York City,East,Office Supplies,Storage,459.95,5,18.398
11-04-2016,Louisville,South,Office Supplies,Fasteners,10.74,3,5.2626
06-08-2017,Dallas,Central,Office Supplies,Supplies,23.76,3,2.079
06-08-2017,Dallas,Central,Office Supplies,Paper,85.056,3,28.7064
06-08-2017,Dallas,Central,Technology,Phones,381.576,3,28.6182
12/24/2014,Cleveland,East,Furniture,Furnishings,30.36,5,8.7285
06-09-2017,Chicago,Central,Furniture,Furnishings,23.976,3,-14.3856
06-09-2017,Chicago,Central,Furniture,Tables,108.925,1,-71.8905
06-09-2017,Chicago,Central,Office Supplies,Paper,36.352,8,11.36
6/15/2017,Quincy,Central,Office Supplies,Art,19.56,5,1.7115
12-05-2017,Columbus,Central,Office Supplies,Appliances,61.44,3,16.5888
12-05-2017,Columbus,Central,Office Supplies,Paper,38.9,5,17.505
12-05-2017,Columbus,Central,Technology,Accessories,99.39,3,40.7499
3/18/2017,Tyler,Central,Office Supplies,Appliances,2.688,3,-7.392
3/18/2017,Tyler,Central,Technology,Accessories,27.816,3,4.5201
3/18/2017,Tyler,Central,Furniture,Furnishings,82.524,3,-41.262
3/18/2017,Tyler,Central,Office Supplies,Binders,182.994,3,-320.2395
11/19/2016,New York City,East,Office Supplies,Binders,14.352,3,4.6644
11/19/2016,New York City,East,Office Supplies,Storage,64.96,2,2.5984
11/19/2016,New York City,East,Office Supplies,Storage,68.6,4,18.522
